match_id,team_id,crosses_openplay_from_segments,crosses_openplay_from_files,_merge,diff
DFL-MAT-J03WQ1,DFL-CLU-00000X,10,10,both,0
DFL-MAT-J03WQ1,DFL-CLU-000N5D,8,8,both,0
DFL-MAT-J03WQ2,DFL-CLU-00000I,16,17,both,-1
DFL-MAT-J03WQ2,DFL-CLU-000011,7,7,both,0
DFL-MAT-J03WQ3,DFL-CLU-00000H,11,11,both,0
DFL-MAT-J03WQ3,DFL-CLU-000015,16,16,both,0
DFL-MAT-J03WQ4,DFL-CLU-00000C,23,23,both,0
DFL-MAT-J03WQ4,DFL-CLU-000N5D,6,6,both,0
DFL-MAT-J03WQ5,DFL-CLU-000016,11,12,both,-1
DFL-MAT-J03WQ5,DFL-CLU-000N5P,9,9,both,0
DFL-MAT-J03WQ6,DFL-CLU-00000W,7,8,both,-1
DFL-MAT-J03WQ6,DFL-CLU-000018,15,15,both,0
DFL-MAT-J03WQ7,DFL-CLU-000001,4,4,both,0
DFL-MAT-J03WQ7,DFL-CLU-000005,4,4,both,0
DFL-MAT-J03WQ8,DFL-CLU-00000P,3,3,both,0
DFL-MAT-J03WQ8,DFL-CLU-00000T,15,16,both,-1
DFL-MAT-J03WQ9,DFL-CLU-00000I,12,12,both,0
DFL-MAT-J03WQ9,DFL-CLU-00000Q,10,10,both,0
DFL-MAT-J03WQA,DFL-CLU-000011,13,15,both,-2
DFL-MAT-J03WQA,DFL-CLU-000012,4,5,both,-1
DFL-MAT-J03WQB,DFL-CLU-00000L,10,10,both,0
DFL-MAT-J03WQB,DFL-CLU-00000X,12,12,both,0
DFL-MAT-J03WQC,DFL-CLU-00000W,10,10,both,0
DFL-MAT-J03WQC,DFL-CLU-000015,15,15,both,0
DFL-MAT-J03WQD,DFL-CLU-00000H,14,14,both,0
DFL-MAT-J03WQD,DFL-CLU-000016,5,5,both,0
DFL-MAT-J03WQE,DFL-CLU-00000C,8,9,both,-1
DFL-MAT-J03WQE,DFL-CLU-00000L,13,15,both,-2
DFL-MAT-J03WQF,DFL-CLU-00000P,4,5,both,-1
DFL-MAT-J03WQF,DFL-CLU-000N5P,11,11,both,0
DFL-MAT-J03WQG,DFL-CLU-000001,9,9,both,0
DFL-MAT-J03WQG,DFL-CLU-00000T,16,16,both,0
DFL-MAT-J03WQH,DFL-CLU-00000X,4,5,both,-1
DFL-MAT-J03WQH,DFL-CLU-000012,13,14,both,-1
DFL-MAT-J03WQI,DFL-CLU-00000Q,11,12,both,-1
DFL-MAT-J03WQI,DFL-CLU-000011,9,9,both,0
DFL-MAT-J03WQJ,DFL-CLU-000018,4,4,both,0
DFL-MAT-J03WQJ,DFL-CLU-000N5D,5,5,both,0
DFL-MAT-J03WQK,DFL-CLU-000005,4,4,both,0
DFL-MAT-J03WQK,DFL-CLU-00000I,5,5,both,0
DFL-MAT-J03WQL,DFL-CLU-00000I,7,7,both,0
DFL-MAT-J03WQL,DFL-CLU-000015,10,10,both,0
DFL-MAT-J03WQM,DFL-CLU-00000C,16,16,both,0
DFL-MAT-J03WQM,DFL-CLU-000011,4,4,both,0
DFL-MAT-J03WQN,DFL-CLU-000001,10,10,both,0
DFL-MAT-J03WQN,DFL-CLU-000016,9,9,both,0
DFL-MAT-J03WQO,DFL-CLU-00000L,11,11,both,0
DFL-MAT-J03WQO,DFL-CLU-000018,9,9,both,0
DFL-MAT-J03WQP,DFL-CLU-000005,11,11,both,0
DFL-MAT-J03WQP,DFL-CLU-000N5D,7,7,both,0
DFL-MAT-J03WQQ,DFL-CLU-00000H,14,14,both,0
DFL-MAT-J03WQQ,DFL-CLU-00000P,12,12,both,0
DFL-MAT-J03WQR,DFL-CLU-00000T,17,17,both,0
DFL-MAT-J03WQR,DFL-CLU-000N5P,12,12,both,0
DFL-MAT-J03WQS,DFL-CLU-00000Q,21,21,both,0
DFL-MAT-J03WQS,DFL-CLU-000012,2,2,both,0
DFL-MAT-J03WQT,DFL-CLU-00000W,2,2,both,0
DFL-MAT-J03WQT,DFL-CLU-00000X,6,10,both,-4
DFL-MAT-J03WQU,DFL-CLU-00000C,15,15,both,0
DFL-MAT-J03WQU,DFL-CLU-00000W,7,7,both,0
DFL-MAT-J03WQV,DFL-CLU-00000H,18,19,both,-1
DFL-MAT-J03WQV,DFL-CLU-000N5P,9,9,both,0
DFL-MAT-J03WQW,DFL-CLU-00000L,11,11,both,0
DFL-MAT-J03WQW,DFL-CLU-000015,10,10,both,0
DFL-MAT-J03WQX,DFL-CLU-000001,5,5,both,0
DFL-MAT-J03WQX,DFL-CLU-00000P,20,20,both,0
DFL-MAT-J03WQY,DFL-CLU-000005,3,3,both,0
DFL-MAT-J03WQY,DFL-CLU-00000Q,16,16,both,0
DFL-MAT-J03WQZ,DFL-CLU-000012,7,7,both,0
DFL-MAT-J03WQZ,DFL-CLU-000018,9,9,both,0
DFL-MAT-J03WR0,DFL-CLU-00000X,9,9,both,0
DFL-MAT-J03WR0,DFL-CLU-000011,12,13,both,-1
DFL-MAT-J03WR1,DFL-CLU-000016,7,7,both,0
DFL-MAT-J03WR1,DFL-CLU-000N5D,4,4,both,0
DFL-MAT-J03WR2,DFL-CLU-00000I,9,9,both,0
DFL-MAT-J03WR2,DFL-CLU-00000T,14,15,both,-1
DFL-MAT-J03WR3,DFL-CLU-000015,12,12,both,0
DFL-MAT-J03WR3,DFL-CLU-000N5D,11,12,both,-1
DFL-MAT-J03WR4,DFL-CLU-00000C,19,19,both,0
DFL-MAT-J03WR4,DFL-CLU-000012,7,7,both,0
DFL-MAT-J03WR5,DFL-CLU-00000W,12,13,both,-1
DFL-MAT-J03WR5,DFL-CLU-000016,11,11,both,0
DFL-MAT-J03WR6,DFL-CLU-000011,12,13,both,-1
DFL-MAT-J03WR6,DFL-CLU-000018,17,17,both,0
DFL-MAT-J03WR7,DFL-CLU-000005,12,12,both,0
DFL-MAT-J03WR7,DFL-CLU-00000L,18,18,both,0
DFL-MAT-J03WR8,DFL-CLU-000001,15,15,both,0
DFL-MAT-J03WR8,DFL-CLU-000N5P,11,11,both,0
DFL-MAT-J03WR9,DFL-CLU-00000I,7,7,both,0
DFL-MAT-J03WR9,DFL-CLU-00000P,13,13,both,0
DFL-MAT-J03WRA,DFL-CLU-00000H,18,18,both,0
DFL-MAT-J03WRA,DFL-CLU-00000T,7,7,both,0
DFL-MAT-J03WRB,DFL-CLU-00000Q,10,11,both,-1
DFL-MAT-J03WRB,DFL-CLU-00000X,19,19,both,0
DFL-MAT-J03WRC,DFL-CLU-000012,10,10,both,0
DFL-MAT-J03WRC,DFL-CLU-000015,13,13,both,0
DFL-MAT-J03WRD,DFL-CLU-00000C,12,12,both,0
DFL-MAT-J03WRD,DFL-CLU-00000X,8,8,both,0
DFL-MAT-J03WRE,DFL-CLU-000011,3,4,both,-1
DFL-MAT-J03WRE,DFL-CLU-000016,15,15,both,0
DFL-MAT-J03WRF,DFL-CLU-00000Q,11,12,both,-1
DFL-MAT-J03WRF,DFL-CLU-000018,11,12,both,-1
DFL-MAT-J03WRG,DFL-CLU-000005,18,19,both,-1
DFL-MAT-J03WRG,DFL-CLU-00000H,10,10,both,0
DFL-MAT-J03WRH,DFL-CLU-00000W,9,9,both,0
DFL-MAT-J03WRH,DFL-CLU-000N5P,7,7,both,0
DFL-MAT-J03WRI,DFL-CLU-00000P,16,16,both,0
DFL-MAT-J03WRI,DFL-CLU-000N5D,5,5,both,0
DFL-MAT-J03WRJ,DFL-CLU-000001,15,15,both,0
DFL-MAT-J03WRJ,DFL-CLU-00000I,16,16,both,0
DFL-MAT-J03WRK,DFL-CLU-00000L,10,10,both,0
DFL-MAT-J03WRK,DFL-CLU-00000T,17,18,both,-1
DFL-MAT-J03WRL,DFL-CLU-000005,12,12,both,0
DFL-MAT-J03WRL,DFL-CLU-00000W,7,7,both,0
DFL-MAT-J03WRM,DFL-CLU-000001,7,7,both,0
DFL-MAT-J03WRM,DFL-CLU-00000H,17,17,both,0
DFL-MAT-J03WRN,DFL-CLU-00000L,5,5,both,0
DFL-MAT-J03WRN,DFL-CLU-00000P,14,14,both,0
DFL-MAT-J03WRO,DFL-CLU-00000C,15,15,both,0
DFL-MAT-J03WRO,DFL-CLU-00000Q,14,14,both,0
DFL-MAT-J03WRP,DFL-CLU-000012,12,12,both,0
DFL-MAT-J03WRP,DFL-CLU-000016,7,7,both,0
DFL-MAT-J03WRQ,DFL-CLU-000011,10,11,both,-1
DFL-MAT-J03WRQ,DFL-CLU-000015,11,11,both,0
DFL-MAT-J03WRR,DFL-CLU-00000T,7,8,both,-1
DFL-MAT-J03WRR,DFL-CLU-000N5D,11,11,both,0
DFL-MAT-J03WRS,DFL-CLU-00000X,10,10,both,0
DFL-MAT-J03WRS,DFL-CLU-000018,8,9,both,-1
DFL-MAT-J03WRT,DFL-CLU-00000I,9,9,both,0
DFL-MAT-J03WRT,DFL-CLU-000N5P,9,10,both,-1
DFL-MAT-J03WRU,DFL-CLU-00000Q,12,12,both,0
DFL-MAT-J03WRU,DFL-CLU-000015,11,13,both,-2
DFL-MAT-J03WRV,DFL-CLU-00000X,4,5,both,-1
DFL-MAT-J03WRV,DFL-CLU-000016,12,13,both,-1
DFL-MAT-J03WRW,DFL-CLU-00000H,12,12,both,0
DFL-MAT-J03WRW,DFL-CLU-00000I,7,7,both,0
DFL-MAT-J03WRX,DFL-CLU-00000C,15,15,both,0
DFL-MAT-J03WRX,DFL-CLU-000018,19,19,both,0
DFL-MAT-J03WRY,DFL-CLU-000005,7,7,both,0
DFL-MAT-J03WRY,DFL-CLU-000011,8,8,both,0
DFL-MAT-J03WRZ,DFL-CLU-000N5D,4,4,both,0
DFL-MAT-J03WRZ,DFL-CLU-000N5P,11,14,both,-3
DFL-MAT-J03WS0,DFL-CLU-00000P,26,27,both,-1
DFL-MAT-J03WS0,DFL-CLU-000012,6,6,both,0
DFL-MAT-J03WS1,DFL-CLU-000001,9,9,both,0
DFL-MAT-J03WS1,DFL-CLU-00000L,8,8,both,0
DFL-MAT-J03WS2,DFL-CLU-00000T,9,11,both,-2
DFL-MAT-J03WS2,DFL-CLU-00000W,10,10,both,0
DFL-MAT-J03WS3,DFL-CLU-00000P,13,13,both,0
DFL-MAT-J03WS3,DFL-CLU-00000W,11,11,both,0
DFL-MAT-J03WS4,DFL-CLU-00000C,9,9,both,0
DFL-MAT-J03WS4,DFL-CLU-000015,6,6,both,0
DFL-MAT-J03WS5,DFL-CLU-000005,9,9,both,0
DFL-MAT-J03WS5,DFL-CLU-000018,15,15,both,0
DFL-MAT-J03WS6,DFL-CLU-00000I,4,4,both,0
DFL-MAT-J03WS6,DFL-CLU-00000L,6,6,both,0
DFL-MAT-J03WS7,DFL-CLU-00000Q,16,17,both,-1
DFL-MAT-J03WS7,DFL-CLU-000016,8,10,both,-2
DFL-MAT-J03WS8,DFL-CLU-00000T,9,9,both,0
DFL-MAT-J03WS8,DFL-CLU-000012,9,9,both,0
DFL-MAT-J03WS9,DFL-CLU-000001,11,11,both,0
DFL-MAT-J03WS9,DFL-CLU-000011,16,16,both,0
DFL-MAT-J03WSA,DFL-CLU-00000H,13,13,both,0
DFL-MAT-J03WSA,DFL-CLU-000N5D,11,11,both,0
DFL-MAT-J03WSB,DFL-CLU-00000X,17,17,both,0
DFL-MAT-J03WSB,DFL-CLU-000N5P,8,9,both,-1
DFL-MAT-J03WSC,DFL-CLU-000015,15,15,both,0
DFL-MAT-J03WSC,DFL-CLU-000018,11,11,both,0
DFL-MAT-J03WSD,DFL-CLU-00000C,14,14,both,0
DFL-MAT-J03WSD,DFL-CLU-000016,8,10,both,-2
DFL-MAT-J03WSE,DFL-CLU-00000H,8,9,both,-1
DFL-MAT-J03WSE,DFL-CLU-00000Q,8,8,both,0
DFL-MAT-J03WSF,DFL-CLU-000005,6,6,both,0
DFL-MAT-J03WSF,DFL-CLU-000012,17,17,both,0
DFL-MAT-J03WSG,DFL-CLU-00000L,3,4,both,-1
DFL-MAT-J03WSG,DFL-CLU-000N5P,16,17,both,-1
DFL-MAT-J03WSH,DFL-CLU-00000P,8,8,both,0
DFL-MAT-J03WSH,DFL-CLU-00000X,14,14,both,0
DFL-MAT-J03WSI,DFL-CLU-000001,5,5,both,0
DFL-MAT-J03WSI,DFL-CLU-000N5D,8,8,both,0
DFL-MAT-J03WSJ,DFL-CLU-00000T,10,10,both,0
DFL-MAT-J03WSJ,DFL-CLU-000011,8,8,both,0
DFL-MAT-J03WSK,DFL-CLU-00000I,7,7,both,0
DFL-MAT-J03WSK,DFL-CLU-00000W,8,8,both,0
DFL-MAT-J03WSL,DFL-CLU-000001,6,6,both,0
DFL-MAT-J03WSL,DFL-CLU-00000W,9,9,both,0
DFL-MAT-J03WSM,DFL-CLU-000005,10,10,both,0
DFL-MAT-J03WSM,DFL-CLU-00000C,8,8,both,0
DFL-MAT-J03WSN,DFL-CLU-000016,8,8,both,0
DFL-MAT-J03WSN,DFL-CLU-000018,12,14,both,-2
DFL-MAT-J03WSO,DFL-CLU-00000H,11,11,both,0
DFL-MAT-J03WSO,DFL-CLU-00000L,3,3,both,0
DFL-MAT-J03WSP,DFL-CLU-00000Q,9,12,both,-3
DFL-MAT-J03WSP,DFL-CLU-00000T,12,12,both,0
DFL-MAT-J03WSQ,DFL-CLU-000012,13,14,both,-1
DFL-MAT-J03WSQ,DFL-CLU-000N5P,7,7,both,0
DFL-MAT-J03WSR,DFL-CLU-00000P,8,8,both,0
DFL-MAT-J03WSR,DFL-CLU-000011,11,11,both,0
DFL-MAT-J03WSS,DFL-CLU-00000I,8,8,both,0
DFL-MAT-J03WSS,DFL-CLU-000N5D,3,3,both,0
DFL-MAT-J03WST,DFL-CLU-00000X,15,15,both,0
DFL-MAT-J03WST,DFL-CLU-000015,6,6,both,0
DFL-MAT-J03WSU,DFL-CLU-000015,16,17,both,-1
DFL-MAT-J03WSU,DFL-CLU-000016,7,7,both,0
DFL-MAT-J03WSV,DFL-CLU-00000H,10,11,both,-1
DFL-MAT-J03WSV,DFL-CLU-00000W,5,5,both,0
DFL-MAT-J03WSW,DFL-CLU-000005,5,5,both,0
DFL-MAT-J03WSW,DFL-CLU-00000X,6,6,both,0
DFL-MAT-J03WSX,DFL-CLU-000011,10,10,both,0
DFL-MAT-J03WSX,DFL-CLU-000N5P,11,11,both,0
DFL-MAT-J03WSY,DFL-CLU-00000P,12,13,both,-1
DFL-MAT-J03WSY,DFL-CLU-000018,7,7,both,0
DFL-MAT-J03WSZ,DFL-CLU-000001,6,7,both,-1
DFL-MAT-J03WSZ,DFL-CLU-00000Q,8,8,both,0
DFL-MAT-J03WT0,DFL-CLU-00000C,14,15,both,-1
DFL-MAT-J03WT0,DFL-CLU-00000T,6,6,both,0
DFL-MAT-J03WT1,DFL-CLU-00000L,8,8,both,0
DFL-MAT-J03WT1,DFL-CLU-000N5D,3,3,both,0
DFL-MAT-J03WT2,DFL-CLU-00000I,11,11,both,0
DFL-MAT-J03WT2,DFL-CLU-000012,7,7,both,0
DFL-MAT-J03WT3,DFL-CLU-000005,11,11,both,0
DFL-MAT-J03WT3,DFL-CLU-000015,12,12,both,0
DFL-MAT-J03WT4,DFL-CLU-00000W,5,5,both,0
DFL-MAT-J03WT4,DFL-CLU-000N5D,6,6,both,0
DFL-MAT-J03WT5,DFL-CLU-00000C,20,20,both,0
DFL-MAT-J03WT5,DFL-CLU-000N5P,8,9,both,-1
DFL-MAT-J03WT6,DFL-CLU-00000I,4,4,both,0
DFL-MAT-J03WT6,DFL-CLU-000016,8,9,both,-1
DFL-MAT-J03WT7,DFL-CLU-00000T,8,8,both,0
DFL-MAT-J03WT7,DFL-CLU-000018,10,10,both,0
DFL-MAT-J03WT8,DFL-CLU-00000P,8,8,both,0
DFL-MAT-J03WT8,DFL-CLU-00000Q,5,5,both,0
DFL-MAT-J03WT9,DFL-CLU-00000H,8,9,both,-1
DFL-MAT-J03WT9,DFL-CLU-000012,3,3,both,0
DFL-MAT-J03WTA,DFL-CLU-00000L,9,9,both,0
DFL-MAT-J03WTA,DFL-CLU-000011,10,10,both,0
DFL-MAT-J03WTB,DFL-CLU-000001,12,12,both,0
DFL-MAT-J03WTB,DFL-CLU-00000X,10,10,both,0
DFL-MAT-J03WTC,DFL-CLU-00000H,13,13,both,0
DFL-MAT-J03WTC,DFL-CLU-000011,7,7,both,0
DFL-MAT-J03WTD,DFL-CLU-00000L,4,4,both,0
DFL-MAT-J03WTD,DFL-CLU-00000W,14,15,both,-1
DFL-MAT-J03WTE,DFL-CLU-000005,10,10,both,0
DFL-MAT-J03WTE,DFL-CLU-000016,11,11,both,0
DFL-MAT-J03WTF,DFL-CLU-000015,17,17,both,0
DFL-MAT-J03WTF,DFL-CLU-000N5P,13,14,both,-1
DFL-MAT-J03WTG,DFL-CLU-00000C,15,15,both,0
DFL-MAT-J03WTG,DFL-CLU-00000P,4,5,both,-1
DFL-MAT-J03WTH,DFL-CLU-000001,7,7,both,0
DFL-MAT-J03WTH,DFL-CLU-000012,18,19,both,-1
DFL-MAT-J03WTI,DFL-CLU-00000T,26,27,both,-1
DFL-MAT-J03WTI,DFL-CLU-00000X,3,3,both,0
DFL-MAT-J03WTJ,DFL-CLU-00000Q,5,6,both,-1
DFL-MAT-J03WTJ,DFL-CLU-000N5D,2,2,both,0
DFL-MAT-J03WTK,DFL-CLU-00000I,11,12,both,-1
DFL-MAT-J03WTK,DFL-CLU-000018,2,2,both,0
DFL-MAT-J03WTL,DFL-CLU-00000P,11,11,both,0
DFL-MAT-J03WTL,DFL-CLU-000015,15,15,both,0
DFL-MAT-J03WTM,DFL-CLU-000001,5,7,both,-2
DFL-MAT-J03WTM,DFL-CLU-00000C,16,16,both,0
DFL-MAT-J03WTN,DFL-CLU-00000L,5,5,both,0
DFL-MAT-J03WTN,DFL-CLU-000016,10,12,both,-2
DFL-MAT-J03WTO,DFL-CLU-00000H,9,10,both,-1
DFL-MAT-J03WTO,DFL-CLU-000018,13,13,both,0
DFL-MAT-J03WTP,DFL-CLU-000005,14,14,both,0
DFL-MAT-J03WTP,DFL-CLU-00000T,5,5,both,0
DFL-MAT-J03WTQ,DFL-CLU-00000Q,17,17,both,0
DFL-MAT-J03WTQ,DFL-CLU-000N5P,7,7,both,0
DFL-MAT-J03WTR,DFL-CLU-00000W,8,9,both,-1
DFL-MAT-J03WTR,DFL-CLU-000012,11,11,both,0
DFL-MAT-J03WTS,DFL-CLU-000011,7,7,both,0
DFL-MAT-J03WTS,DFL-CLU-000N5D,8,9,both,-1
DFL-MAT-J03WTT,DFL-CLU-00000I,8,8,both,0
DFL-MAT-J03WTT,DFL-CLU-00000X,8,8,both,0
DFL-MAT-J03WTU,DFL-CLU-00000W,9,9,both,0
DFL-MAT-J03WTU,DFL-CLU-000011,10,10,both,0
DFL-MAT-J03WTV,DFL-CLU-00000H,18,18,both,0
DFL-MAT-J03WTV,DFL-CLU-00000X,4,4,both,0
DFL-MAT-J03WTW,DFL-CLU-00000L,14,14,both,0
DFL-MAT-J03WTW,DFL-CLU-00000Q,11,11,both,0
DFL-MAT-J03WTX,DFL-CLU-000005,12,12,both,0
DFL-MAT-J03WTX,DFL-CLU-000N5P,12,12,both,0
DFL-MAT-J03WTY,DFL-CLU-00000P,3,3,both,0
DFL-MAT-J03WTY,DFL-CLU-000016,16,16,both,0
DFL-MAT-J03WTZ,DFL-CLU-000001,12,12,both,0
DFL-MAT-J03WTZ,DFL-CLU-000018,17,17,both,0
DFL-MAT-J03WU0,DFL-CLU-00000T,11,12,both,-1
DFL-MAT-J03WU0,DFL-CLU-000015,13,14,both,-1
DFL-MAT-J03WU1,DFL-CLU-000012,4,6,both,-2
DFL-MAT-J03WU1,DFL-CLU-000N5D,10,10,both,0
DFL-MAT-J03WU2,DFL-CLU-00000C,10,11,both,-1
DFL-MAT-J03WU2,DFL-CLU-00000I,19,19,both,0
DFL-MAT-J03WU3,DFL-CLU-000001,6,6,both,0
DFL-MAT-J03WU3,DFL-CLU-000015,10,10,both,0
DFL-MAT-J03WU4,DFL-CLU-00000C,11,11,both,0
DFL-MAT-J03WU4,DFL-CLU-00000H,7,7,both,0
DFL-MAT-J03WU5,DFL-CLU-00000T,18,19,both,-1
DFL-MAT-J03WU5,DFL-CLU-000016,15,15,both,0
DFL-MAT-J03WU6,DFL-CLU-000018,14,15,both,-1
DFL-MAT-J03WU6,DFL-CLU-000N5P,16,16,both,0
DFL-MAT-J03WU7,DFL-CLU-000005,14,15,both,-1
DFL-MAT-J03WU7,DFL-CLU-00000P,7,7,both,0
DFL-MAT-J03WU8,DFL-CLU-00000Q,4,4,both,0
DFL-MAT-J03WU8,DFL-CLU-00000W,11,12,both,-1
DFL-MAT-J03WU9,DFL-CLU-00000L,7,7,both,0
DFL-MAT-J03WU9,DFL-CLU-000012,5,5,both,0
DFL-MAT-J03WUA,DFL-CLU-00000I,16,17,both,-1
DFL-MAT-J03WUA,DFL-CLU-000011,8,10,both,-2
DFL-MAT-J03WUB,DFL-CLU-00000X,12,12,both,0
DFL-MAT-J03WUB,DFL-CLU-000N5D,3,3,both,0
DFL-MAT-J03WUC,DFL-CLU-00000W,14,14,both,0
DFL-MAT-J03WUC,DFL-CLU-000018,7,7,both,0
DFL-MAT-J03WUD,DFL-CLU-00000H,9,9,both,0
DFL-MAT-J03WUD,DFL-CLU-000015,9,9,both,0
DFL-MAT-J03WUE,DFL-CLU-00000L,4,4,both,0
DFL-MAT-J03WUE,DFL-CLU-00000X,4,4,both,0
DFL-MAT-J03WUF,DFL-CLU-000016,8,8,both,0
DFL-MAT-J03WUF,DFL-CLU-000N5P,9,9,both,0
DFL-MAT-J03WUG,DFL-CLU-00000P,17,18,both,-1
DFL-MAT-J03WUG,DFL-CLU-00000T,9,9,both,0
DFL-MAT-J03WUH,DFL-CLU-000001,6,6,both,0
DFL-MAT-J03WUH,DFL-CLU-000005,17,17,both,0
DFL-MAT-J03WUI,DFL-CLU-000011,13,13,both,0
DFL-MAT-J03WUI,DFL-CLU-000012,13,13,both,0
DFL-MAT-J03WUJ,DFL-CLU-00000C,12,13,both,-1
DFL-MAT-J03WUJ,DFL-CLU-000N5D,6,6,both,0
DFL-MAT-J03WUK,DFL-CLU-00000I,25,25,both,0
DFL-MAT-J03WUK,DFL-CLU-00000Q,2,2,both,0
DFL-MAT-J03WUL,DFL-CLU-00000W,8,8,both,0
DFL-MAT-J03WUL,DFL-CLU-000015,16,16,both,0
DFL-MAT-J03WUM,DFL-CLU-00000C,12,12,both,0
DFL-MAT-J03WUM,DFL-CLU-00000L,4,4,both,0
DFL-MAT-J03WUN,DFL-CLU-00000H,4,4,both,0
DFL-MAT-J03WUN,DFL-CLU-000016,11,11,both,0
DFL-MAT-J03WUO,DFL-CLU-000018,17,17,both,0
DFL-MAT-J03WUO,DFL-CLU-000N5D,1,1,both,0
DFL-MAT-J03WUP,DFL-CLU-000005,7,7,both,0
DFL-MAT-J03WUP,DFL-CLU-00000I,18,18,both,0
DFL-MAT-J03WUQ,DFL-CLU-00000P,6,6,both,0
DFL-MAT-J03WUQ,DFL-CLU-000N5P,13,13,both,0
DFL-MAT-J03WUR,DFL-CLU-000001,13,13,both,0
DFL-MAT-J03WUR,DFL-CLU-00000T,4,5,both,-1
DFL-MAT-J03WUS,DFL-CLU-00000Q,7,7,both,0
DFL-MAT-J03WUS,DFL-CLU-000011,7,7,both,0
DFL-MAT-J03WUT,DFL-CLU-00000X,8,9,both,-1
DFL-MAT-J03WUT,DFL-CLU-000012,11,11,both,0
DFL-MAT-J03WUU,DFL-CLU-00000W,6,6,both,0
DFL-MAT-J03WUU,DFL-CLU-00000X,5,5,both,0
DFL-MAT-J03WUV,DFL-CLU-00000H,13,13,both,0
DFL-MAT-J03WUV,DFL-CLU-00000P,8,8,both,0
DFL-MAT-J03WUW,DFL-CLU-00000L,2,2,both,0
DFL-MAT-J03WUW,DFL-CLU-000018,14,14,both,0
DFL-MAT-J03WUX,DFL-CLU-00000T,6,7,both,-1
DFL-MAT-J03WUX,DFL-CLU-000N5P,9,9,both,0
DFL-MAT-J03WUY,DFL-CLU-000001,5,5,both,0
DFL-MAT-J03WUY,DFL-CLU-000016,17,18,both,-1
DFL-MAT-J03WUZ,DFL-CLU-00000Q,6,7,both,-1
DFL-MAT-J03WUZ,DFL-CLU-000012,18,18,both,0
DFL-MAT-J03WV0,DFL-CLU-00000C,10,10,both,0
DFL-MAT-J03WV0,DFL-CLU-000011,9,9,both,0
DFL-MAT-J03WV1,DFL-CLU-000005,8,8,both,0
DFL-MAT-J03WV1,DFL-CLU-000N5D,7,7,both,0
DFL-MAT-J03WV2,DFL-CLU-00000I,14,14,both,0
DFL-MAT-J03WV2,DFL-CLU-000015,8,8,both,0
DFL-MAT-J03WV3,DFL-CLU-00000L,10,11,both,-1
DFL-MAT-J03WV3,DFL-CLU-000015,17,18,both,-1
DFL-MAT-J03WV4,DFL-CLU-00000C,8,8,both,0
DFL-MAT-J03WV4,DFL-CLU-00000W,11,11,both,0
DFL-MAT-J03WV5,DFL-CLU-000016,1,1,both,0
DFL-MAT-J03WV5,DFL-CLU-000N5D,4,4,both,0
DFL-MAT-J03WV6,DFL-CLU-000012,7,7,both,0
DFL-MAT-J03WV6,DFL-CLU-000018,21,23,both,-2
DFL-MAT-J03WV7,DFL-CLU-000005,10,10,both,0
DFL-MAT-J03WV7,DFL-CLU-00000Q,1,1,both,0
DFL-MAT-J03WV8,DFL-CLU-00000H,9,10,both,-1
DFL-MAT-J03WV8,DFL-CLU-000N5P,12,13,both,-1
DFL-MAT-J03WV9,DFL-CLU-000001,3,3,both,0
DFL-MAT-J03WV9,DFL-CLU-00000P,14,14,both,0
DFL-MAT-J03WVA,DFL-CLU-00000I,16,16,both,0
DFL-MAT-J03WVA,DFL-CLU-00000T,8,9,both,-1
DFL-MAT-J03WVB,DFL-CLU-00000X,7,8,both,-1
DFL-MAT-J03WVB,DFL-CLU-000011,12,12,both,0
DFL-MAT-J03WVC,DFL-CLU-00000W,10,10,both,0
DFL-MAT-J03WVC,DFL-CLU-000016,7,7,both,0
DFL-MAT-J03WVD,DFL-CLU-00000H,13,14,both,-1
DFL-MAT-J03WVD,DFL-CLU-00000T,6,6,both,0
DFL-MAT-J03WVE,DFL-CLU-000005,4,4,both,0
DFL-MAT-J03WVE,DFL-CLU-00000L,9,9,both,0
DFL-MAT-J03WVF,DFL-CLU-000001,8,8,both,0
DFL-MAT-J03WVF,DFL-CLU-000N5P,8,8,both,0
DFL-MAT-J03WVG,DFL-CLU-00000Q,16,16,both,0
DFL-MAT-J03WVG,DFL-CLU-00000X,11,11,both,0
DFL-MAT-J03WVH,DFL-CLU-00000C,12,12,both,0
DFL-MAT-J03WVH,DFL-CLU-000012,14,14,both,0
DFL-MAT-J03WVI,DFL-CLU-000011,19,19,both,0
DFL-MAT-J03WVI,DFL-CLU-000018,19,19,both,0
DFL-MAT-J03WVJ,DFL-CLU-000015,9,9,both,0
DFL-MAT-J03WVJ,DFL-CLU-000N5D,6,6,both,0
DFL-MAT-J03WVK,DFL-CLU-00000I,10,10,both,0
DFL-MAT-J03WVK,DFL-CLU-00000P,14,14,both,0
DFL-MAT-J03YDU,DFL-CLU-00000E,6,6,both,0
DFL-MAT-J03YDU,DFL-CLU-00000G,7,7,both,0
DFL-MAT-J03YDV,DFL-CLU-000007,9,9,both,0
DFL-MAT-J03YDV,DFL-CLU-000008,12,12,both,0
DFL-MAT-J03YDW,DFL-CLU-000006,15,15,both,0
DFL-MAT-J03YDW,DFL-CLU-00000V,9,9,both,0
DFL-MAT-J03YDX,DFL-CLU-00000B,9,9,both,0
DFL-MAT-J03YDX,DFL-CLU-000017,7,7,both,0
DFL-MAT-J03YDY,DFL-CLU-00000F,3,3,both,0
